,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit-Builder Loan,Personal Loan,Debt Consolidation Loan,Student Loan,Payday Loan,Mortgage Loan,Auto Loan,Home Equity Loan,High_spent_Medium_value_payments,High_spent_Small_value_payments,Low_spent_Large_value_payments,Low_spent_Medium_value_payments,Low_spent_Small_value_payments,Credit_Score
110,8701.545,6,5,32,7.0,21,9.0,8.22,9.0,1.0,2602.69,38.46541540543407,191.0,1,36.54819717138717,30.471806299271933,264.8928715293409,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0
111,8701.545,6,5,32,7.0,23,9.0,8.86,9.0,1.0,2602.69,28.815537059010616,114.0,0,36.54819717138717,10000.0,264.7720511316515,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0
112,25546.26,8,7,14,5.0,16,14.0,7.83,5.0,1.0,758.44,37.41820916883601,218.0,0,101.3286373638512,53.104599112612064,337.1522635235368,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1
113,25546.26,8,7,14,5.0,16,13.0,7.83,4.0,1.0,758.44,29.711375540929517,219.0,1,101.3286373638512,300.32323168069064,129.9336309554582,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
114,25546.26,8,7,14,5.0,16,10.0,7.83,5.0,1.0,758.44,25.413616742350907,220.0,1,101.3286373638512,91.21658676189335,319.0402758742555,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1
115,25546.26,8,7,14,5.0,16,10.0,7.83,4.0,1.0,758.44,35.946278218900645,221.0,1,101.3286373638512,83.7147504914459,306.54211214470297,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1
116,25546.26,8,7,14,5.0,16,13.0,7.83,5.0,1.0,758.44,28.2774200145778,222.0,1,101.3286373638512,311.99934746655674,118.2575151695921,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
117,25546.26,8,7,14,5.0,16,10.0,7.83,5.0,1.0,758.44,34.58659948959524,191.0,1,101.3286373638512,61.7307484719951,338.52611416415374,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1
118,25546.26,8,7,14,5.0,16,14.0,10.83,5.0,1.0,758.44,30.099067241911712,224.0,1,101.3286373638512,130.30039377019006,299.9564688659588,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
119,25546.26,8,7,14,5.0,15,13.0,7.83,5.0,1.0,758.44,39.33348789822524,225.0,1,101.3286373638512,189.81586133347676,230.44100130267208,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
120,31993.78,6,6,7,2.0,8,14.0,6.28,0.0,1.0,818.22,25.36959679239191,202.0,1,45.14129822463578,81.99883505710139,447.0747000515962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,1
121,31993.78,6,6,7,2.0,12,14.0,6.28,0.0,1.0,818.22,37.958569410003335,203.0,1,45.14129822463578,10000.0,157.86980351234496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
122,31993.78,6,6,7,2.0,8,14.0,10.28,1.0,1.0,818.22,27.38010904580052,204.0,1,45.14129822463578,264.25708850339777,274.8164466052998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,1
123,31993.78,6,6,7,2.0,8,14.0,6.28,1.0,1.0,818.22,34.15826211876792,205.0,1,45.14129822463578,152.4523258823164,376.6212092263812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,1
124,31993.78,6,6,7,2.0,8,14.0,6.28,1.0,1.0,818.22,30.788038803709785,206.0,1,45.14129822463578,43.470408666891174,455.6031264418064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1
125,31993.78,6,6,7,2.0,8,14.0,6.28,1.0,1.0,818.22,34.280968719435315,207.0,1,45.14129822463578,112.7238874320964,396.3496476766012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,1
126,31993.78,6,6,7,-100.0,8,16.0,6.28,1.0,1.0,818.22,29.503454266447758,208.0,1,45.14129822463578,104.55723619082673,404.5162989178708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,1
127,31993.78,6,6,7,2.0,8,16.0,6.28,1.0,1.0,818.22,36.012793772472094,209.0,1,45.14129822463578,97.58820324481087,421.4853318638867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1
128,92047.08,6,7,16,0.0,16,11.0,9.13,0.0,1.0,1296.64,37.11561494309292,350.0,1,0.0,154.6341231395093,854.5248768604907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
129,92047.08,6,7,16,0.0,16,11.0,9.13,4.0,1.0,1296.64,39.46775837121139,351.0,1,0.0,710.4953806729873,328.66361932701284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
130,92047.08,6,7,16,0.0,18,11.0,9.13,4.0,1.0,1296.64,27.792788363714145,352.0,1,0.0,175.4456226582996,823.7133773417005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
131,92047.08,6,7,16,0.0,16,11.0,9.13,4.0,1.0,1296.64,42.944681681740505,191.0,1,0.0,120.90755376622221,878.2514462337779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
132,92047.08,6,7,16,0.0,16,8.0,9.13,4.0,1.0,1296.64,34.3576502428514,354.0,0,0.0,78.71934549426288,920.4396545057373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
133,92047.08,6,7,16,0.0,16,13.0,13.13,4.0,1.0,1296.64,28.776937743887977,191.0,1,0.0,266.5850272142179,782.5739727857823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
134,92047.08,6,7,16,0.0,16,10.0,9.13,4.0,1.0,1296.64,40.75852163733138,356.0,1,0.0,59.28557022863863,939.8734297713614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
135,92047.08,6,7,16,0.0,16,11.0,9.13,4.0,1.0,1296.64,27.727646781775498,357.0,1,0.0,268.0846032992916,761.0743967007086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
136,32284.62,6,7,17,6.0,11,12.0,9.22,8.0,1.0,1283.37,28.94089258854545,77.0,1,103.03756035536594,254.86161508896942,211.93932455566463,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,1
137,32284.62,6,7,17,6.0,11,12.0,9.22,8.0,1.0,1283.37,27.86131019311364,78.0,1,103.03756035536594,103.21030741657007,353.59063222806395,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1
138,32284.62,6,7,17,6.0,10,12.0,9.22,8.0,1.0,1283.37,27.88169704475605,79.0,1,103.03756035536594,35.793568414159616,391.00737123047446,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1
139,32284.62,6,7,17,6.0,11,12.0,9.22,8.0,1.0,1283.37,38.39455822201335,80.0,1,103.03756035536594,280.21825375922106,196.582685885413,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1
140,32284.62,6,7,17,6.0,15,19.0,8.22,10.0,1.0,1283.37,33.23978443489355,81.0,1,103.03756035536594,154.0197492180297,292.7811904266044,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,1
141,32284.62,6,7,17,6.0,11,12.0,8.22,10.0,1.0,1283.37,26.874467413543886,82.0,1,103.03756035536594,272.2735499123763,204.52738973225772,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1
142,32284.62,6,7,17,6.0,7,19.0,9.22,10.0,1.0,1283.37,24.20553320227637,83.0,1,103.03756035536594,10000.0,85.90209492602362,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1
143,32284.62,6,7,17,6.0,13,12.0,2.2200000000000006,10.0,1.0,1283.37,27.930123710625228,84.0,1,103.03756035536594,359.7718322852988,117.02910735933534,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1
144,97791.42,6,6,12,0.0,18,8.0,17.92,1.0,1.0,107.41,25.71557884311532,326.0,1,0.0,451.24651936958776,646.6819806304122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
145,97791.42,6,6,12,0.0,18,8.0,11.920000000000002,1.0,1.0,107.41,28.711202517052943,327.0,1,0.0,322.7203197056673,755.2081802943327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
146,97791.42,6,6,12,0.0,18,7.0,17.92,1.0,1.0,107.41,34.92287233220604,328.0,1,0.0,176.26422577485542,881.6642742251445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
147,97791.42,6,6,12,0.0,19,8.0,15.920000000000002,1.0,1.0,107.41,26.51363149248924,329.0,1,629.8156531464217,499.24501998175833,588.6834800182418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2
148,97791.42,6,6,12,0.0,18,19.0,17.92,1.0,1.0,107.41,38.64911430691306,330.0,1,629.8156531464217,77.60922833984066,970.3192716601593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
149,97791.42,6,6,12,0.0,16,8.0,17.92,1.0,1.0,107.41,44.6768885939621,331.0,1,629.8156531464217,108.30393861997324,939.6245613800266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
150,97791.42,6,6,12,0.0,18,8.0,13.920000000000002,1.0,1.0,107.41,28.807349824215013,332.0,1,629.8156531464217,743.540801271909,334.38769872809104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
151,97791.42,6,6,12,0.0,18,8.0,17.92,1.0,1.0,107.41,33.89444259920451,333.0,1,629.8156531464217,110.31820362533672,947.6102963746632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
152,19300.34,6,7,17,5.0,52,19.0,9.95,7.0,0.0,2430.21,29.934185732751413,218.0,1,49.57206224445275,79.17641583265376,312.48768858956015,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0
153,19300.34,6,7,17,5.0,51,18.0,9.95,7.0,0.0,2430.21,36.6412035787929,219.0,0,49.57206224445275,55.29821298839304,306.3658914338209,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0
154,19300.34,6,7,17,5.0,48,19.0,15.95,7.0,1.0,2430.21,37.62486247304565,191.0,1,49.57206224445275,140.81859591726788,230.84550850494603,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0
155,19300.34,6,7,17,5.0,51,19.0,9.95,7.0,0.0,2430.21,28.870386917234462,221.0,1,49.57206224445275,61.428029874778424,300.23607454743546,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,1
156,19300.34,6,7,17,5.0,51,19.0,9.95,7.0,0.0,2430.21,28.05884596384257,191.0,1,49.57206224445275,173.0425507765921,218.62155364562184,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0
157,19300.34,6,1029,17,5.0,51,17.0,9.95,8.0,0.0,2430.21,25.84779062032988,223.0,1,49.57206224445275,83.44744882880191,288.21665559341204,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0
158,19300.34,6,7,17,5.0,51,19.0,8.95,8.0,1.0,2430.21,25.84314493873217,224.0,1,56566.0,120.9754898578697,250.68861456434425,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0
159,19300.34,6,7,17,5.0,53,19.0,9.95,8.0,0.0,2430.21,23.70919322410504,225.0,1,49.57206224445275,118.1855506983746,263.4785537238393,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,1
160,19514.88,7,5,17,0.0,30,12.0,4.17,2.0,1.0,881.4,26.084542750932684,231.0,0,0.0,50.14372713919671,382.6802728608033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
161,19514.88,7,5,17,0.0,30,14.0,4.17,2.0,1.0,881.4,25.665856781285065,232.0,0,0.0,10000.0,381.8960652385857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
162,19514.88,7,5,17,0.0,30,12.0,4.17,2.0,1.0,881.4,33.66946005394869,233.0,0,0.0,43.315824459505386,389.5081755404946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
163,19514.88,7,488,17,0.0,30,12.0,4.17,2.0,1.0,881.4,34.503707241298585,234.0,0,0.0,45.388820313894996,387.43517968610496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
164,19514.88,7,5,17,0.0,30,19.0,4.17,2.0,1.0,881.4,41.17638419789344,235.0,0,0.0,168.34146287619103,304.48253712380904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
165,19514.88,7,5,17,0.0,30,12.0,4.17,2.0,1.0,881.4,38.78807246113495,236.0,0,0.0,151.3776397937309,321.4463602062691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
166,19514.88,7,5,17,0.0,30,15.0,4.17,2.0,1.0,881.4,27.182482771287628,237.0,0,0.0,184.63115997411617,278.1928400258838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
167,19514.88,7,5,5240,0.0,26,11.0,4.17,4.0,1.0,881.4,28.781887776659712,238.0,0,0.0,99.1415414879628,343.6824585120372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
168,10183.015,7,5,17,5.0,48,19.0,8.969999999999997,6.0,0.0,1672.43,25.951272885300533,121.0,1,37.58807283812568,14.622739235117402,295.2476462600903,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
169,10183.015,7,5,17,5.0,48,18.0,7.97,6.0,0.0,1672.43,32.38559762083814,122.0,0,37.58807283812568,92.36195001929579,267.5084354759118,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
170,10183.015,7,5,17,5.0,48,23.0,7.97,6.0,0.0,1672.43,23.731347914755407,123.0,1,37.58807283812568,91.88397193610828,267.9864135590994,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
171,10183.015,7,5,17,5.0,43,20.0,7.97,6.0,1.0,1672.43,27.61417777754393,124.0,1,37.58807283812568,46.8104157513052,283.0599697439025,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1
172,10183.015,7,5,17,5.0,51,19.0,7.97,6.0,0.0,1672.43,32.29348991062007,125.0,1,37.58807283812568,65.83126164076859,294.03912385443914,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
173,10183.015,7,5,17,5.0,48,24.0,10.97,1050.0,0.0,1672.43,25.105402554318484,126.0,1,37.58807283812568,73.89986104079846,285.9705244544092,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
174,10183.015,7,5,17,5.0,52,21.0,7.97,6.0,1.0,1672.43,24.713823993258373,127.0,1,37.58807283812568,61.863727578026115,298.00665791718154,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
175,10183.015,7,5,17,5.0,48,21.0,7.97,6.0,0.0,1672.43,36.83702882243363,128.0,1,37.58807283812568,71.12274735436063,288.747638140847,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
176,106733.13,4,4,1,0.0,10,8.0,0.86,0.0,1.0,76.23,29.815895626895166,393.0,0,0.0,388.36035366098815,768.9823963390119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2
177,106733.13,4,4,1,0.0,5,7.0,8.22,0.0,1.0,76.23,28.10808628993924,394.0,0,0.0,807.2067768357648,370.1359731642354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2
178,106733.13,4,4,4975,0.0,2,6.0,0.86,0.0,2.0,76.23,42.070458602150005,395.0,0,0.0,172.03282853259896,955.3099214674013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
179,106733.13,4,4,1,0.0,5,7.0,-4.14,0.0,2.0,76.23,25.84254793986021,396.0,0,0.0,644.2873937406405,513.0553562593595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2
180,106733.13,4,4,1,-100.0,5,6.0,0.86,0.0,2.0,76.23,28.8205537792444,397.0,0,0.0,345.60913541068396,791.733614589316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2
181,106733.13,4,4,1,0.0,5,6.0,-0.14,0.0,2.0,76.23,31.72760359530652,191.0,0,0.0,10000.0,913.0316546874346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
182,106733.13,4,4,1,0.0,9,4.0,0.86,1.0,1.0,76.23,43.6651184057441,191.0,0,0.0,191.03537260177933,936.3073773982209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
183,106733.13,4,4,1,0.0,7,6.0,0.86,1.0,2.0,76.23,39.24363977621796,400.0,0,0.0,384.7637247797149,792.5790252202852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
184,12600.445,5,5,10,-100.0,28,19.0,15.79,7.0,1.0,569.8,33.07588356651339,147.0,1,26.060347529205966,0.0,284.2982044805207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
185,12600.445,5,5,10,-100.0,25,18.0,15.79,7.0,1.0,569.8,38.15374125597254,148.0,1,26.060347529205966,103.15861791443639,238.98474288969098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
186,12600.445,5,5,10,3.0,25,16.0,15.79,7.0,1.0,569.8,23.17983273627976,149.0,1,26.060347529205966,32.02630794260436,310.117052861523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
187,12600.445,5,5,10,3.0,25,18.0,15.79,4.0,1.0,569.8,28.819407058304,150.0,1,33746.0,31.14919791081519,300.9941628933122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
188,12600.445,5,5,10,3.0,20,19.0,15.79,7.0,1.0,569.8,37.24021434251173,151.0,1,26.060347529205966,41.0826367012432,301.0607241028842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
189,12600.445,5,5,10,3.0,25,19.0,15.79,7.0,1.0,569.8,36.52748004014412,152.0,1,26.060347529205966,48.00806665619237,294.135294147935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
190,12600.445,5,5,10,3.0,25,20.0,21.79,7.0,1.0,569.8,34.125305925956305,191.0,1,26.060347529205966,56.908895859705574,275.2344649444218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
191,12600.445,5,5,10,3.0,25,19.0,15.79,11.0,1.0,569.8,31.978873515820705,154.0,1,26.060347529205966,66.37358000122424,275.76978080290314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
192,57983.12,9,8,31,8.0,47,19.0,7.27,12.0,0.0,3532.83,32.321769461626175,191.0,1,200.43261339470683,265.70621194860047,295.95384132335937,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
193,57983.12,9,8,31,8.0,53,21.0,7.27,1044.0,0.0,3532.83,37.87364186839308,147.0,1,200.43261339470683,193.87337542933238,327.78667784262745,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1
194,57983.12,9,8,31,8.0,48,19.0,7.27,17.0,0.0,3532.83,37.81024308787287,148.0,1,200.43261339470683,534.3581783879267,27.301874884033168,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
195,57983.12,9,8,31,8.0,48,22.0,7.27,17.0,1.0,3532.83,32.56739683731984,149.0,1,200.43261339470683,197.64049552810002,324.0195577438599,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
196,57983.12,9,8,31,8.0,48,21.0,10.27,17.0,0.0,3532.83,37.28428974024728,150.0,1,200.43261339470683,205.25015227427863,356.4099009976813,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
197,57983.12,9,8,31,8.0,46,21.0,7.27,17.0,0.0,3532.83,35.25737829905026,151.0,1,200.43261339470683,626.869242023209,-3.333333333333333e+26,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1
198,57983.12,9,8,31,8.0,49,21.0,7.27,1936.0,0.0,3532.83,24.63149693005803,152.0,1,200.43261339470683,234.73204010983818,316.9280131621217,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1
199,57983.12,9,8,31,8.0,48,24.0,7.27,4.0,1.0,3532.83,24.726351303352534,153.0,1,200.43261339470683,159.13672195005464,362.5233313219053,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
200,20787.69,8,6,14,3.0,22,14.0,1.13,3.0,1.0,614.6,23.723185779641085,214.0,0,42.22199265643221,10000.0,253.32562235082094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
201,20787.69,8,6,14,3.0,24,19.0,1.13,3.0,1.0,614.6,34.235852681958825,215.0,0,42.22199265643221,82.62718037237505,345.0815769711927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1
202,20787.69,8,6,14,3.0,22,19.0,1.13,3.0,1.0,614.6,22.80214523254044,191.0,0,42.22199265643221,110.17209563183977,337.53666171172796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
203,20787.69,8,6,14,3.0,22,12.0,1.13,3.0,1.0,614.6,37.06719824335469,217.0,0,42.22199265643221,89.87484896281485,337.83390838075286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1
204,20787.69,8,6,14,3.0,22,14.0,-2.87,3.0,1.0,614.6,29.339029437569323,218.0,0,42.22199265643221,155.4609440434731,292.24781330009466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
205,20787.69,8,6,14,3.0,22,14.0,1.13,3.0,1.0,614.6,30.4424252235854,191.0,0,42.22199265643221,28.63736093576957,369.07139640779815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
206,20787.69,8,6,14,3.0,23,14.0,1.13,3.0,1.0,614.6,26.11024341981501,191.0,0,42.22199265643221,258.21517380152807,189.4935835420397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1
207,20787.69,8,1381,14,3.0,22,14.0,8.129999999999999,3.0,1.0,614.6,35.344187616472155,221.0,0,42.22199265643221,21.745531229318935,375.96322611424887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
208,34290.12,9,8,25,7.0,52,10.0,17.96,9.0,1.0,2686.81,39.28029558815228,164.0,0,185.1119825795006,248.06995733765262,106.56906008284685,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0
209,34290.12,9,8,25,7.0,47,19.0,13.96,9.0,1.0,2686.81,27.036842290717487,191.0,0,185.1119825795006,10000.0,196.5585016421765,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,1
210,34290.12,9,8,25,7.0,52,6.0,12.96,9.0,1.0,2686.81,29.01885042597808,191.0,1,185.1119825795006,60.589536090880564,274.0494813296189,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,1
211,34290.12,9,8,25,-100.0,52,7.0,13.96,9.0,1.0,2686.81,36.16398913486826,167.0,0,185.1119825795006,99.47477403683122,255.16424338366826,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0
212,34290.12,9,8,25,7.0,52,12.0,13.96,9.0,1.0,2686.81,33.841866041473175,168.0,1,185.1119825795006,330.071842181316,44.56717523918351,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
213,34290.12,9,8,25,7.0,52,12.0,13.96,9.0,1.0,2686.81,24.222554856393263,169.0,1,185.1119825795006,108.94691107774382,225.6921063427557,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0
214,34290.12,9,8,25,7.0,52,12.0,13.96,13.0,1.0,2686.81,35.11893274172206,170.0,1,185.1119825795006,224.09320407033417,150.5458133501653,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,1
215,34290.12,9,898,25,7.0,52,9.0,13.96,13.0,1.0,2686.81,36.82064895309465,171.0,1,185.1119825795006,94.91721648288956,249.72180093760986,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0
216,43070.24,3,3,18,1.0,11,8.0,8.97,4.0,1.0,1233.1,27.980700663802917,230.0,1,30.57608482316153,397.00224891024857,224.64033293325656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
217,43070.24,3,3,18,1.0,13,8.0,14.97,4.0,1.0,1233.1,28.0712918599624,231.0,1,30.57608482316153,443.9186741720723,177.7239076714328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
218,43070.24,3,3,18,1.0,15,8.0,12.97,4.0,1.0,1233.1,28.361166154311103,232.0,1,30.57608482316153,50.50914885496671,521.1334329885384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
219,43070.24,3,3,18,1.0,11,8.0,8.97,4.0,1.0,1233.1,24.331771760144264,233.0,1,30.57608482316153,74.92037487328841,506.7222069702167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
220,43070.24,3,3,18,1.0,10,8.0,8.97,8.0,1.0,1233.1,26.44753733068293,234.0,1,30.57608482316153,178.09535842702488,423.54722341648034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
221,43070.24,3,3,18,1.0,8,8.0,4.9700000000000015,8.0,1.0,1233.1,39.069843987300096,235.0,1,30.57608482316153,41.33398006254758,530.3086017809576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
222,43070.24,3,3,18,1.0,11,8.0,8.97,8.0,1.0,1233.1,34.718643637980016,236.0,1,30.57608482316153,108.62344689023183,493.0191349532733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1
